"player","nation","pos","team","played_90s","shot_create_action","sca_live","sca_dead","sca_take_on","sca_shot","sca_foul","sca_defense","goal_create_action","gca_live","gca_dead","gca_take_on","gca_shot","gca_foul","gca_defense"
"Albert Grønbaek","DEN","MF,FW","Rennes","9.0","29","17","5","3","2","2","0","5","1","1","2","0","1","0"
"Gabriel Gudmundsson","SWE","DF","Lille","19.8","30","23","2","1","2","2","0","0","0","0","0","0","0","0"
"Axel Gueguin","FRA","FW","Montpellier","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Evann Guessand","CIV","FW,MF","Nice","28.5","91","56","0","16","7","8","4","17","10","0","3","2","1","1"
"Bahereba Guirassy","FRA","FW,MF","Nantes","3.9","10","7","0","2","0","1","0","2","0","0","2","0","0","0"
"Massadio Haïdara","MLI","DF","Brest","18.6","31","18","1","2","1","7","2","1","1","0","0","0","0","0"
"Achraf Hakimi","MAR","DF","Paris S-G","23.0","104","91","3","4","1","3","2","11","10","0","1","0","0","0"
"Florent Hanin","ALG","DF","Angers","29.7","60","48","6","0","1","3","2","9","9","0","0","0","0","0"
"Amine Harit","MAR","MF","Marseille","5.8","33","27","2","1","0","2","1","8","7","0","0","0","1","0"
"Hans Hateboer","NED","DF","Rennes","18.7","30","28","1","0","1","0","0","2","2","0","0","0","0","0"
"Kjetil Haug","NOR","GK","Toulouse","5.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Henrique","BRA","DF,FW","Marseille","29.0","105","87","6","7","4","0","1","15","15","0","0","0","0","0"
"Lucas Hernández","FRA","DF","Paris S-G","9.7","11","9","1","1","0","0","0","0","0","0","0","0","0","0"
"Ki-Jana Hoever","NED","DF","Auxerre","23.6","49","44","1","3","0","1","0","4","4","0","0","0","0","0"
"Cédric Hountondji","BEN","DF","Angers","3.0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Ilyes Housni","FRA","FW,MF","Le Havre","2.6","6","4","0","0","0","2","0","0","0","0","0","0","0","0"
"Pierre Højbjerg","DEN","MF","Marseille","29.6","100","80","11","0","4","2","3","10","8","1","0","0","0","1"
"Hafiz Ibrahim","NGA","FW","Reims","4.3","4","4","0","0","0","0","0","1","1","0","0","0","0","0"
"George Ilenikhena","NGA","FW","Monaco","8.0","17","11","0","2","2","2","0","3","2","0","0","0","1","0"
"Rareş Ilie","ROU","MF","Nice","0.1","7","2","2","3","0","0","0","0","0","0","0","0","0","0"
"Ismaily","BRA","DF","Lille","10.0","24","18","1","1","4","0","0","1","0","0","0","1","0","0"
"Yanis Issoufou","FRA","MF,FW","Montpellier","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Junya Ito","JPN","FW,MF","Reims","29.9","129","82","31","9","5","1","1","9","7","1","0","1","0","0"
"Jérémy Jacquet","FRA","DF","Rennes","10.3","9","9","0","0","0","0","0","1","1","0","0","0","0","0"
"Ismail Jakobs","SEN","DF","Monaco","2.0","8","6","2","0","0","0","0","1","1","0","0","0","0","0"
"Jordan James","WAL","MF","Rennes","13.1","44","26","11","2","4","1","0","6","5","0","0","1","0","0"
"Malcolm Jeng","SWE","DF","Reims","1.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Joe","IRL","MF","Reims","6.1","9","6","0","0","1","1","1","0","0","0","0","0","0","0"
"Karl-Johan Johnsson","SWE","GK","Strasbourg","3.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Paul Joly","FRA","DF","Auxerre","11.2","32","27","2","1","1","1","0","3","2","1","0","0","0","0"
"Jota","POR","FW,MF","Rennes","3.7","7","6","0","1","0","0","0","1","1","0","0","0","0","0"
"Antoine Joujou","FRA","MF,FW","Le Havre","10.5","37","23","0","7","4","2","1","3","2","0","1","0","0","0"
"Jubal","BRA","DF","Auxerre","29.3","15","9","1","0","2","1","2","1","0","0","0","0","1","0"
"Hamed Junior Traorè","CIV","MF","Auxerre","23.3","71","46","3","5","10","6","1","7","3","0","2","1","1","0"
"Yaya Kader Fofana","MLI","MF,FW","Reims","7.0","22","16","0","4","0","1","1","5","3","0","2","0","0","0"
"Tino Kadewere","ZIM","MF,FW","Nantes","5.7","19","14","1","0","2","0","2","2","2","0","0","0","0","0"
"Arnaud Kalimuendo","FRA","FW,MF","Rennes","28.6","49","37","0","3","6","2","1","6","4","0","0","2","0","0"
"Justin-Noël Kalumba","FRA","FW,MF","Angers","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Warren Kamanzi","NOR","DF,MF","Toulouse","11.4","23","18","0","3","0","2","0","3","2","0","1","0","0","0"
"Glen Kamara","FIN","MF","Rennes","7.4","20","19","0","0","0","0","1","2","2","0","0","0","0","0"
"Noham Kamara","FRA","DF","Paris S-G","0.8","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Nordine Kandil","FRA","MF","Strasbourg","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lee Kang-in","KOR","FW,MF","Paris S-G","18.5","97","70","21","3","3","0","0","6","5","1","0","0","0","0"
"Yassine Kechta","MAR","MF,FW","Le Havre","23.3","48","27","2","3","3","10","3","4","1","0","1","0","2","0"
"Thilo Kehrer","GER","DF","Monaco","26.5","26","22","2","0","2","0","0","3","2","0","0","1","0","0"
"Reda Khadra","GER","MF,FW","Reims","0.9","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Wahbi Khazri","TUN","FW,MF","Montpellier","12.4","39","23","5","3","3","4","1","2","1","0","1","0","0","0"
"Abdukodir Khusanov","UZB","DF","Lens","10.8","11","9","0","0","2","0","0","0","0","0","0","0","0","0"
"Presnel Kimpembe","FRA","DF","Paris S-G","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joshua King","NOR","FW,MF","Toulouse","18.6","31","21","0","3","3","2","2","4","3","0","0","0","1","0"
"Cédric Kipré","CIV","DF","Reims","24.3","31","27","1","1","1","0","1","3","3","0","0","0","0","0"
"Hervé Koffi","BFA","GK","Lens","5.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Philipp Köhn","SUI","GK","Monaco","19.0","4","2","2","0","0","0","0","1","1","0","0","0","0","0"
"Koka","EGY","FW","Le Havre","9.5","11","8","0","0","2","0","1","3","2","0","0","1","0","0"
"Randal Kolo Muani","FRA","FW","Paris S-G","4.0","13","7","0","1","3","1","1","3","1","0","0","1","1","0"
"Geoffrey Kondogbia","CTA","DF,MF","Marseille","22.4","24","20","0","1","2","0","1","0","0","0","0","0","0","0"
"Abdoul Koné","FRA","DF","Reims","1.5","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Amadou Koné","MLI","MF","Reims","14.4","28","19","1","2","2","1","3","2","1","0","0","1","0","0"
"Ismaël Koné","CAN","MF,FW","Marseille","4.0","6","3","1","0","1","1","0","0","0","0","0","0","0","0"
"Ismaël Koné","CAN","MF","Rennes","5.2","10","10","0","0","0","0","0","1","1","0","0","0","0","0"
"Emmanuel Koum Mbondo","FRA","DF","Marseille","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Boubakar Kouyaté","MLI","DF","Montpellier","8.4","3","2","0","0","1","0","0","0","0","0","0","0","0","0"
"Goduine Koyalipou","CTA","FW","Lens","9.8","26","12","0","4","9","1","0","1","1","0","0","0","0","0"
"Sael Kumbedi","FRA","DF","Lyon","10.6","15","13","0","0","1","1","0","4","4","0","0","0","0","0"
"Daler Kuzyaev","RUS","MF","Le Havre","6.3","4","2","1","1","0","0","0","0","0","0","0","0","0","0"
"Khvicha Kvaratskhelia","GEO","FW","Paris S-G","10.2","60","39","3","9","3","3","3","8","5","0","2","1","0","0"
"Rémy Labeau Lascary","GLP","FW,MF","Lens","7.1","20","10","0","7","2","1","0","5","2","0","3","0","0","0"
"Gaëtan Laborde","FRA","FW","Nice","20.3","63","48","0","4","9","2","0","7","6","0","0","0","1","0"
"Alexandre Lacazette","FRA","FW","Lyon","22.8","56","41","0","4","7","3","1","5","2","0","0","3","0","0"
"Younes Lachaab","FRA","MF,FW","Lille","0.1","2","0","0","1","1","0","0","0","0","0","0","0","0","0"
"Alban Lafont","FRA","GK","Nantes","12.0","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"Kenny Lala","MAD","DF","Brest","29.8","80","56","19","1","3","0","1","6","3","1","0","2","0","0"
"Mohamed Lamine Bayo","GUI","FW","Lille","3.4","12","7","0","1","3","0","1","2","0","0","0","1","0","1"
"Gautier Larsonneur","FRA","GK","Saint-Étienne","34.0","3","2","1","0","0","0","0","1","1","0","0","0","0","0"
"Julien Le Cardinal","FRA","DF","Brest","15.3","14","11","1","0","0","1","1","2","1","0","0","0","0","1"
"Jérémy Le Douaron","FRA","FW","Brest","1.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Benjamin Lecomte","FRA","GK","Montpellier","30.0","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Pierre Lees-Melou","FRA","MF","Brest","17.0","52","44","1","0","4","3","0","4","3","0","0","1","0","0"
"Jordan Lefort","FRA","DF","Angers","34.0","26","23","0","0","1","1","1","1","1","0","0","0","0","0"
"Félix Lemaréchal","FRA","MF,FW","Strasbourg","19.8","56","48","3","3","2","0","0","6","6","0","0","0","0","0"
"Donovan Léon","GUF","GK","Auxerre","32.0","12","9","3","0","0","0","0","2","0","2","0","0","0","0"
"Esteban Lepaul","FRA","FW","Angers","18.1","22","11","0","2","7","2","0","1","1","0","0","0","0","0"
"Johann Lepenant","FRA","MF","Nantes","22.8","37","32","0","2","1","1","1","6","5","0","1","0","0","0"
"Louis Leroux","FRA","MF,DF","Nantes","9.1","30","22","0","3","1","1","3","3","3","0","0","0","0","0"
"Pol Lirola","ESP","DF","Marseille","7.6","16","13","2","0","1","0","0","2","2","0","0","0","0","0"
"Gautier Lloris","FRA","DF","Le Havre","30.8","21","17","0","0","4","0","0","3","2","0","0","1","0","0"
"Bradley Locko","FRA","DF","Brest","1.1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Elysée Logbo","FRA","FW","Le Havre","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Lopes","POR","GK","Nantes","17.4","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan Lotomba","SUI","MF,DF","Nice","0.4","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Tom Louchet","FRA","DF,MF","Nice","8.6","31","21","2","1","5","0","2","1","0","1","0","0","0","0"
"Milos Lukovic","SRB","FW,MF","Strasbourg","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Othmane Maamma","MAR","FW,MF","Montpellier","4.0","4","2","0","1","0","1","0","1","1","0","0","0","0","0"
"Deiver Machado","COL","DF,MF","Lens","20.1","45","28","4","3","7","1","2","8","6","0","1","1","0","0"
"Lanroy Machine","FRA","FW","Angers","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yvann Macon","FRA","DF","Saint-Étienne","8.8","10","9","0","1","0","0","0","0","0","0","0","0","0","0"
"Eros Maddy","NED","DF","Auxerre","0.2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Soungoutou Magassa","FRA","MF","Monaco","11.4","19","19","0","0","0","0","0","1","1","0","0","0","0","0"
"Hugo Magnetti","FRA","MF","Brest","25.8","28","24","2","0","1","1","0","4","3","0","0","0","1","0"
"Frank Magri","CMR","FW,MF","Toulouse","16.8","29","14","0","2","6","7","0","3","1","0","1","0","1","0"
"Ainsley Maitland-Niles","ENG","DF","Lyon","22.1","55","47","1","1","5","0","1","6","6","0","0","0","0","0"
"Radosław Majecki","POL","GK","Monaco","15.0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Hamidou Makalou","MLI","FW,MF","Brest","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nikola Maksimović","SRB","DF","Montpellier","6.5","8","6","2","0","0","0","0","0","0","0","0","0","0","0"
"Aaron Malouda","FRA","FW","Lille","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hianga Mananga Mbock","FRA","MF","Brest","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Steve Mandanda","FRA","GK","Rennes","16.5","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"Aïssa Mandi","ALG","DF","Lille","19.3","23","20","2","0","1","0","0","2","1","1","0","0","0","0"
"Orel Mangala","BEL","MF","Lyon","0.7","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"Sekou Mara","FRA","FW,MF","Strasbourg","8.5","10","5","0","2","3","0","0","2","0","0","0","2","0","0"
"Marquinhos","BRA","DF","Paris S-G","19.2","31","28","0","1","0","0","2","1","0","0","0","0","0","1"
"Ange Martial Tia","MLI","MF,DF","Reims","1.9","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"Jonas Martin","FRA","MF","Brest","5.5","8","8","0","0","0","0","0","2","2","0","0","0","0","0"
"Han-Noah Massengo","FRA","MF","Auxerre","11.6","12","9","0","0","0","2","1","1","0","0","0","0","0","1"
"Clinton Mata","ANG","DF","Lyon","26.3","25","22","1","1","0","1","0","6","5","0","1","0","0","0"
"Eliot Matazo","BEL","MF","Monaco","0.8","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Nemanja Matić","SRB","MF","Lyon","22.3","49","48","0","0","1","0","0","4","4","0","0","0","0","0"
"Rudy Matondo","FRA","MF","Auxerre","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Azor Matusiwa","NED","MF","Rennes","23.1","46","38","2","0","2","2","2","6","4","0","0","1","0","1"
"Neal Maupay","FRA","FW","Marseille","11.6","22","20","0","2","0","0","0","5","5","0","0","0","0","0"
"Christian Mawissa","FRA","DF","Monaco","16.7","7","6","0","0","0","1","0","0","0","0","0","0","0","0"
"Senny Mayulu","FRA","MF","Paris S-G","9.0","38","28","0","0","5","2","3","6","6","0","0","0","0","0"
"Ethan Mbappé","FRA","MF,FW","Lille","2.5","19","10","4","1","3","0","1","2","0","0","0","2","0","0"
"Ibrahim Mbaye","FRA","FW,MF","Paris S-G","3.8","8","6","0","1","0","0","1","2","2","0","0","0","0","0"
"Mark McKenzie","USA","DF","Toulouse","27.7","14","12","0","0","2","0","0","1","1","0","0","0","0","0"
"Facundo Medina","ARG","DF","Lens","28.3","68","62","1","1","3","0","1","3","3","0","0","0","0","0"
"Henrik Meister","DEN","FW","Rennes","0.7","3","3","0","0","0","0","0","1","1","0","0","0","0","0"
"Bamo Meïté","CIV","DF","Montpellier","4.7","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Bamo Meïté","CIV","DF","Marseille","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mohamed Meité","FRA","FW","Rennes","6.0","13","11","0","0","1","1","0","1","1","0","0","0","0","0"
"Farid El Melali","ALG","FW","Angers","21.0","67","29","19","6","4","7","2","11","3","2","1","0","3","2"
"Nuno Mendes","POR","DF","Paris S-G","18.6","72","53","6","5","4","3","1","6","5","1","0","0","0","0"
"Antoine Mendy","SEN","DF","Nice","9.2","13","10","0","1","1","1","0","2","2","0","0","0","0","0"
"Nampalys Mendy","SEN","MF","Lens","6.5","11","8","0","0","1","1","1","2","1","0","0","0","0","1"
"Gideon Mensah","GHA","DF","Auxerre","25.3","51","47","2","0","0","0","2","5","5","0","0","0","0","0"
"Quentin Merlin","FRA","DF","Marseille","17.7","59","43","9","1","5","1","0","9","7","0","0","2","0","0"
"Rafik Messali","FRA","DF","Toulouse","5.1","16","16","0","0","0","0","0","2","2","0","0","0","0","0"
"Thomas Meunier","BEL","DF","Lille","21.4","37","32","0","1","3","1","0","7","4","0","1","2","0","0"
"Lucas Michal","FRA","FW,MF","Monaco","1.3","7","6","0","0","0","0","1","1","1","0","0","0","0","0"
"Georges Mikautadze","GEO","FW","Lyon","16.1","49","39","0","3","4","3","0","12","8","0","2","0","2","0"
"Igor Miladinović","SRB","FW,MF","Saint-Étienne","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Takumi Minamino","JPN","MF,FW","Monaco","24.8","80","67","0","6","6","0","1","7","5","0","1","1","0","0"
"Lucas Mincarelli","FRA","DF","Montpellier","7.9","6","4","1","1","0","0","0","0","0","0","0","0","0","0"
"Terem Moffi","NGA","FW","Nice","0.6","5","1","0","1","3","0","0","2","0","0","1","1","0","0"
"Mostafa Mohamed","EGY","FW","Nantes","13.9","17","9","0","4","3","1","0","2","0","0","1","0","1","0"
"Florent Mollet","FRA","MF,FW","Nantes","2.7","10","5","3","0","1","0","1","0","0","0","0","0","0","0"
"Diego Moreira","POR","DF,MF","Strasbourg","28.5","67","44","5","10","4","2","2","10","7","0","1","0","1","1"
"Gabriel Moscardo","BRA","MF,DF","Reims","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yael Mouanga","FRA","DF","Montpellier","10.5","6","4","1","0","1","0","0","0","0","0","0","0","0","0"
"Aimen Moueffek","FRA","MF","Saint-Étienne","11.5","21","17","0","3","1","0","0","3","3","0","0","0","0","0"
"Youssoufa Moukoko","GER","FW,MF","Nice","2.3","6","5","0","0","1","0","0","1","1","0","0","0","0","0"
"Louis Mouton","FRA","MF","Saint-Étienne","11.6","28","22","3","2","0","0","1","2","2","0","0","0","0","0"
"Ngal'Ayel Mukau","COD","MF","Lille","13.2","20","19","0","0","1","0","0","1","1","0","0","0","0","0"
"Marshall Munetsi","ZIM","MF","Reims","18.8","41","31","0","2","3","4","1","4","3","0","0","1","0","0"
"Almoatasem Al Musrati","LBY","MF","Monaco","4.3","15","12","0","1","2","0","0","1","1","0","0","0","0","0"
"Junior Mwanga","FRA","MF","Le Havre","10.6","24","17","4","0","3","0","0","5","4","0","0","1","0","0"
"Junior Mwanga","FRA","MF","Strasbourg","3.3","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Loïc N'Gatta","FRA","DF","Auxerre","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djylian N'Guessan","FRA","FW","Saint-Étienne","2.0","3","3","0","0","0","0","0","1","1","0","0","0","0","0"
"Mickael Nade","FRA","DF","Saint-Étienne","25.6","16","11","1","0","1","1","2","5","3","0","0","1","1","0"
"Bilal Nadir","MAR","MF","Marseille","4.3","17","11","1","1","1","2","1","1","0","0","0","0","1","0"
"Mahamadou Nagida","CMR","DF","Rennes","4.8","10","6","1","1","0","1","1","0","0","0","0","0","0","0"
"Keito Nakamura","JPN","FW,MF","Reims","29.4","68","51","1","7","9","0","0","7","4","0","1","2","0","0"
"Sebastian Nanasi","SWE","MF,FW","Strasbourg","23.4","85","61","16","2","4","1","1","17","11","4","0","2","0","0"
"Yael Nandjou","FRA","DF","Nice","1.7","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Youssouf Ndayishimiye","BDI","DF","Nice","21.5","30","23","0","1","1","3","2","2","1","0","0","0","1","0"
"Junior Ndiaye","FRA","FW","Montpellier","4.9","9","7","0","1","1","0","0","0","0","0","0","0","0","0"
"Rassoul Ndiaye","SEN","MF","Le Havre","11.8","22","16","2","0","2","1","1","2","1","0","0","0","1","0"
"Wilfried Ndollo","CMR","DF","Montpellier","4.5","4","2","1","0","0","1","0","0","0","0","0","0","0","0"
"Tanguy Ndombele","FRA","MF","Nice","12.6","31","23","1","2","2","2","1","4","4","0","0","0","0","0"
"Loïc Nego","HUN","DF,FW","Le Havre","27.3","44","33","3","1","0","5","2","4","3","0","0","0","0","1"
"João Neves","POR","MF,DF","Paris S-G","20.5","68","56","1","3","2","3","3","14","14","0","0","0","0","0"
"Mikayil Ngor Faye","SEN","DF","Rennes","7.6","4","3","0","0","1","0","0","1","1","0","0","0","0","0"
"Steve Ngoura","FRA","FW","Le Havre","3.2","6","1","0","2","2","1","0","0","0","0","0","0","0","0"
"Bernard Nguene","CMR","FW","Nice","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Moussa Niakhate","SEN","DF","Lyon","30.3","21","20","0","0","1","0","0","2","2","0","0","0","0","0"
"Abdoulaye Niakhate Ndiaye","SEN","DF","Brest","19.0","11","6","1","0","2","2","0","0","0","0","0","0","0","0"
"Ibrahima Niane","SEN","FW","Angers","10.5","21","11","0","1","4","5","0","4","1","0","0","2","1","0"
"Rasmus Nicolaisen","DEN","DF","Toulouse","6.9","9","8","0","0","1","0","0","1","1","0","0","0","0","0"
"Arnaud Nordin","FRA","FW","Montpellier","13.0","30","21","0","3","3","2","1","3","3","0","0","0","0","0"
"Plamedi Nsingi",NA,"MF","Nantes","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ernest Nuamah","GHA","FW,MF","Lyon","11.7","35","27","3","0","4","1","0","2","2","0","0","0","0","0"
"Rabby Nzingoula","CGO","MF","Montpellier","18.8","35","22","0","2","1","6","4","0","0","0","0","0","0","0"
"M'Bala Nzola","ANG","FW","Lens","16.2","39","28","0","3","6","1","1","5","3","0","1","1","0","0"
"Marwann Nzuzi","FRA","DF","Saint-Étienne","1.4","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Hamzat Ojediran","NGA","MF,FW","Lens","4.6","9","6","0","0","3","0","0","2","0","0","0","2","0","0"
"Joseph Okumu","KEN","DF","Reims","18.8","25","24","1","0","0","0","0","3","3","0","0","0","0","0"
"Kazeem Olaigbe","BEL","MF,FW","Rennes","3.3","25","21","1","2","1","0","0","4","4","0","0","0","0","0"
"Ben Old","NZL","FW,MF","Saint-Étienne","5.9","16","11","0","2","1","1","1","1","1","0","0","0","0","0"
"Warmed Omari","COM","DF","Lyon","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Becir Omeragic","SUI","DF","Montpellier","20.0","9","7","0","1","1","0","0","0","0","0","0","0","0","0"
"Andrew Omobamidele","IRL","DF","Strasbourg","6.0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Ado Onaiwu","JPN","MF,FW","Auxerre","10.6","28","23","0","0","2","2","1","1","1","0","0","0","0","0"
"Christopher Operi","CIV","DF,FW","Le Havre","13.0","36","18","13","1","2","2","0","3","1","1","0","1","0","0"
